window_key,window_label,LCLid,stdorToU,adf_statistic,p_value,failed_adf
post_2014,2014 post-drift (Jan-Feb only),MAC003145,ToU,-6.6307271248163495,5.724026227767831e-09,False
post_2014,2014 post-drift (Jan-Feb only),MAC003151,ToU,-5.44313458515556,2.747772572397365e-06,False
post_2014,2014 post-drift (Jan-Feb only),MAC003175,ToU,-6.13105536278667,8.400117295970829e-08,False
post_2014,2014 post-drift (Jan-Feb only),MAC003272,ToU,-4.421255047429755,0.0002721515568856984,False
post_2014,2014 post-drift (Jan-Feb only),MAC003298,ToU,-3.0267411410235416,0.03247146073660987,False
post_2014,2014 post-drift (Jan-Feb only),MAC003315,ToU,-4.424960663137579,0.00026805302676500306,False
post_2014,2014 post-drift (Jan-Feb only),MAC003333,ToU,-3.4994542003777838,0.008001122420978687,False
post_2014,2014 post-drift (Jan-Feb only),MAC003360,ToU,-5.674044039506602,8.787877397855784e-07,False
post_2014,2014 post-drift (Jan-Feb only),MAC003387,ToU,-5.085004769610206,1.5025674447199948e-05,False
post_2014,2014 post-drift (Jan-Feb only),MAC003390,ToU,-4.442915085129372,0.0002490105567944773,False
post_2014,2014 post-drift (Jan-Feb only),MAC003396,ToU,-11.164968928930417,2.728674601344703e-20,False
post_2014,2014 post-drift (Jan-Feb only),MAC003419,ToU,-4.249518500411083,0.0005426456801124071,False
post_2014,2014 post-drift (Jan-Feb only),MAC003541,ToU,-5.810208662808956,4.419502908574282e-07,False
post_2014,2014 post-drift (Jan-Feb only),MAC003617,ToU,-3.086654545236016,0.027556705649855108,False
post_2014,2014 post-drift (Jan-Feb only),MAC003634,ToU,-2.913669276056844,0.043781380987089946,False
post_2014,2014 post-drift (Jan-Feb only),MAC003648,ToU,-5.718301539748005,7.03681089013964e-07,False
post_2014,2014 post-drift (Jan-Feb only),MAC003679,ToU,-4.781519895137484,5.8990251014133384e-05,False
post_2014,2014 post-drift (Jan-Feb only),MAC003682,ToU,-6.142763534740653,7.898221317768683e-08,False
post_2014,2014 post-drift (Jan-Feb only),MAC003738,ToU,-4.48502538759231,0.0002092609301578296,False
post_2014,2014 post-drift (Jan-Feb only),MAC003769,ToU,-4.382586661006745,0.00031861900644006476,False
post_2014,2014 post-drift (Jan-Feb only),MAC003848,ToU,-5.253266348669644,6.837822188144741e-06,False
post_2014,2014 post-drift (Jan-Feb only),MAC003895,ToU,-5.085303683345656,1.5004941660329206e-05,False
post_2014,2014 post-drift (Jan-Feb only),MAC003911,ToU,-5.6036158687132716,1.2485580547705724e-06,False
post_2014,2014 post-drift (Jan-Feb only),MAC003973,ToU,-5.2806038168453915,6.005620680912947e-06,False
post_2014,2014 post-drift (Jan-Feb only),MAC004000,ToU,-0.9126289461688416,0.7837850796192831,True
post_2014,2014 post-drift (Jan-Feb only),MAC004100,ToU,-4.0758074523068855,0.0010616495203662323,False
post_2014,2014 post-drift (Jan-Feb only),MAC004144,ToU,-6.848612889454726,1.7170833383492951e-09,False
post_2014,2014 post-drift (Jan-Feb only),MAC004152,ToU,-2.0536854951898706,0.2635407917481086,True
post_2014,2014 post-drift (Jan-Feb only),MAC004155,ToU,-1.7193529879515528,0.42116982893275395,True
post_2014,2014 post-drift (Jan-Feb only),MAC004184,ToU,-4.133596068117701,0.0008518283721461747,False
post_2014,2014 post-drift (Jan-Feb only),MAC004258,ToU,-3.4894930753820526,0.008261070084115394,False
post_2014,2014 post-drift (Jan-Feb only),MAC004331,ToU,-5.803702909921499,4.568165911361622e-07,False
post_2014,2014 post-drift (Jan-Feb only),MAC004374,ToU,-5.2503832946434725,6.931841979932344e-06,False
post_2014,2014 post-drift (Jan-Feb only),MAC004396,ToU,-4.309769370073618,0.0004272231423320883,False
post_2014,2014 post-drift (Jan-Feb only),MAC004400,ToU,-3.9329503868969344,0.0018052976822479632,False
post_2014,2014 post-drift (Jan-Feb only),MAC004408,ToU,-6.389526600630164,2.1228627871180677e-08,False
post_2014,2014 post-drift (Jan-Feb only),MAC004506,ToU,-4.123623998916513,0.0008850131006934532,False
post_2014,2014 post-drift (Jan-Feb only),MAC004525,ToU,1.9685380575663334,0.9986306481917105,True
post_2014,2014 post-drift (Jan-Feb only),MAC004606,ToU,-5.245625266674391,7.089753987736985e-06,False
post_2014,2014 post-drift (Jan-Feb only),MAC004709,ToU,-10.96840646743587,7.994334240581502e-20,False
post_2014,2014 post-drift (Jan-Feb only),MAC004751,ToU,-6.9400194039322605,1.0308302338117525e-09,False
post_2014,2014 post-drift (Jan-Feb only),MAC004762,ToU,-6.548261528145004,8.984909492625903e-09,False
post_2014,2014 post-drift (Jan-Feb only),MAC004821,ToU,-6.142579644087579,7.905871744853658e-08,False
post_2014,2014 post-drift (Jan-Feb only),MAC004827,ToU,-6.2627879964731274,4.1836441598224685e-08,False
post_2014,2014 post-drift (Jan-Feb only),MAC004851,ToU,-3.7147055913257954,0.003910997827665116,False
post_2014,2014 post-drift (Jan-Feb only),MAC004965,ToU,-5.576220840596687,1.430154488329808e-06,False
post_2014,2014 post-drift (Jan-Feb only),MAC005022,ToU,-6.446066564350521,1.5648101893488964e-08,False
post_2014,2014 post-drift (Jan-Feb only),MAC005069,ToU,-14.563750654780472,4.748472139471659e-27,False
post_2014,2014 post-drift (Jan-Feb only),MAC005070,ToU,-5.207317698550146,8.494624591156873e-06,False
post_2014,2014 post-drift (Jan-Feb only),MAC005080,ToU,-5.531311483349313,1.7849420172987317e-06,False
post_2014,2014 post-drift (Jan-Feb only),MAC005083,ToU,-2.138485530365536,0.22932349743979102,True
post_2014,2014 post-drift (Jan-Feb only),MAC005124,ToU,-5.9246488329567075,2.4600083870460333e-07,False
post_2014,2014 post-drift (Jan-Feb only),MAC005162,ToU,-2.3353550650348356,0.16081860585970875,True
post_2014,2014 post-drift (Jan-Feb only),MAC005250,ToU,-6.571726617981646,7.905321027862294e-09,False
post_2014,2014 post-drift (Jan-Feb only),MAC005321,ToU,-1.731317498139315,0.41505325350200406,True
post_2014,2014 post-drift (Jan-Feb only),MAC005341,ToU,-4.017843656006464,0.001319905388923529,False
post_2014,2014 post-drift (Jan-Feb only),MAC005429,ToU,-4.447433179215504,0.0002444249525299049,False
post_2014,2014 post-drift (Jan-Feb only),MAC005449,ToU,-6.2907301912868245,3.6047478223945875e-08,False
post_2014,2014 post-drift (Jan-Feb only),MAC005498,ToU,-2.2188751437655885,0.1994663273702344,True
post_2014,2014 post-drift (Jan-Feb only),MAC005537,ToU,-5.028774334903766,1.945982916403139e-05,False
post_2014,2014 post-drift (Jan-Feb only),MAC005538,ToU,-6.439490749074402,1.6214321798536958e-08,False
